timestamps,block,episode,init_pos,human_action,agent_action,prev_x,prev_y,next_x,next_y,ee_pos_x_prev,ee_pos_y_prev,ee_vel_x_prev,ee_vel_y_prev,ee_pos_x_next,ee_pos_y_next,ee_vel_x_next,ee_vel_y_next,cmd_acc_human,cmd_acc_agent
1.760430418997000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.133915997961527700e-01,2.208816572963148150e-01,-2.373984112270831892e-01,2.319326299563841953e-01,7.266404266162086456e-01,3.274161761709779017e-01,4.040000000000000258e-01,6.380000000000000115e-01,5.989446211325362146e-01,3.858869309861597818e-01,1.999999999999997613e-01,6.380000000000000115e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760430419201000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000056e-01,2.000000000000000000e+00,-2.373984112270831892e-01,2.319326299563841953e-01,-2.651858428148167746e-01,2.422347284562776926e-01,5.989446211325362146e-01,3.858869309861597818e-01,5.000000000000000000e-01,6.380000000000000115e-01,4.511391339637405018e-01,4.403953886575539545e-01,1.000000000000002276e-01,6.059999999999999831e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
1.760430419404000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.651858428148167746e-01,2.422347284562776926e-01,-2.934254108395764060e-01,2.493225482085892897e-01,4.511391339637405018e-01,4.403953886575539545e-01,5.000000000000000000e-01,6.059999999999999831e-01,3.009286657469339432e-01,4.778970804687264762e-01,1.999999999999997613e-01,5.819999999999999618e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.760430419608000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-2.943893774584811496e-01,2.495855135377985090e-01,-3.218646724233191758e-01,2.561592174012486955e-01,2.958011837314831749e-01,4.792884314169233995e-01,5.000000000000000000e-01,5.819999999999999618e-01,1.496559977483021553e-01,5.140699333399402216e-01,1.040000000000002034e-01,5.819999999999999618e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.760430419810000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.218646724233191758e-01,2.561592174012486955e-01,-3.488146989321656566e-01,2.627339542197755229e-01,1.496559977483021553e-01,5.140699333399402216e-01,5.000000000000000000e-01,5.819999999999999618e-01,6.304792914012347614e-03,5.488569006337329359e-01,5.000000000000000000e-01,5.819999999999999618e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760430420012000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,-3.488146989321656566e-01,2.627339542197755229e-01,-3.488488099704273315e-01,2.686655488592512575e-01,6.304792914012347614e-03,5.488569006337329359e-01,5.000000000000000000e-01,5.819999999999999618e-01,6.123351221131097775e-03,5.802409992552977069e-01,5.000000000000000000e-01,5.519999999999999352e-01,-2.000000000000000042e-02,0.000000000000000000e+00
1.760430420216000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000056e-01,1.000000000000000000e+00,-3.488488099704273315e-01,2.686655488592512575e-01,-3.451156257133392025e-01,2.709746979257301458e-01,6.123351221131097775e-03,5.802409992552977069e-01,5.999999999999999778e-01,5.519999999999999352e-01,2.598071429074880895e-02,5.924587191837574762e-01,5.999999999999999778e-01,5.000000000000000000e-01,-2.000000000000000042e-02,2.000000000000000111e-01
1.760430420420000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.451156257133392025e-01,2.709746979257301458e-01,-3.333798977060201119e-01,2.691180403764147355e-01,2.598071429074880895e-02,5.924587191837574762e-01,7.039999999999999591e-01,5.000000000000000000e-01,8.840479943606313618e-02,5.826351342667447364e-01,7.000000000000000666e-01,4.540000000000000147e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.760430420622000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-3.333798977060201119e-01,2.691180403764147355e-01,-3.211892289090975683e-01,2.654591476222585289e-01,8.840479943606313618e-02,5.826351342667447364e-01,8.040000000000002700e-01,4.540000000000000147e-01,1.532487823984171049e-01,5.632759133452832634e-01,5.999999999999999778e-01,4.540000000000000147e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.760430420826000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.211892289090975683e-01,2.654591476222585289e-01,-3.094339112563850303e-01,2.616528890238330463e-01,1.532487823984171049e-01,5.632759133452832634e-01,8.040000000000002700e-01,4.540000000000000147e-01,2.157770677851859331e-01,5.431369789620796862e-01,6.959999999999999520e-01,4.540000000000000147e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.760430421030000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-3.094339112563850303e-01,2.616528890238330463e-01,-2.975482386969739435e-01,2.579917419406841383e-01,2.157770677851859331e-01,5.431369789620796862e-01,8.040000000000002700e-01,4.540000000000000147e-01,2.789987303352449155e-01,5.237658303739901600e-01,5.959999999999999742e-01,4.540000000000000147e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.760430421233000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.975482386969739435e-01,2.579917419406841383e-01,-2.898863678986601244e-01,2.543303705154566496e-01,2.789987303352449155e-01,5.237658303739901600e-01,8.040000000000002700e-01,4.540000000000000147e-01,3.197533622411694587e-01,5.043934947907759980e-01,5.959999999999999742e-01,4.540000000000000147e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760430421436000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.895799903002180264e-01,2.541839017627238184e-01,-2.781449378194543742e-01,2.505210901344244734e-01,3.213830303179891490e-01,5.036185278450996394e-01,7.039999999999999591e-01,4.540000000000000147e-01,3.822077775560936974e-01,4.842385721398120846e-01,6.959999999999999520e-01,4.540000000000000147e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.760430421640000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.781449378194543742e-01,2.505210901344244734e-01,-2.587073199962876546e-01,2.468553998416080919e-01,3.822077775560936974e-01,4.842385721398120846e-01,7.000000000000000666e-01,4.540000000000000147e-01,4.855993617218741232e-01,4.648433854053338754e-01,7.960000000000002629e-01,4.540000000000000147e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.760430421842000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.587073199962876546e-01,2.468553998416080919e-01,-2.350445610615931047e-01,2.431871514137504131e-01,4.855993617218741232e-01,4.648433854053338754e-01,5.999999999999999778e-01,4.540000000000000147e-01,6.114651007362068569e-01,4.454346635648170349e-01,7.960000000000002629e-01,4.540000000000000147e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760430422043000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-2.350445610615931047e-01,2.431871514137504131e-01,-2.142020227106252173e-01,2.393723240808087183e-01,6.114651007362068569e-01,4.454346635648170349e-01,5.000000000000000000e-01,4.540000000000000147e-01,7.223296664328445749e-01,4.252503919619509132e-01,7.000000000000000666e-01,4.540000000000000147e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.760430422248000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000000e+00,-2.142020227106252173e-01,2.393723240808087183e-01,-2.023008654968749265e-01,2.366599416982413107e-01,7.223296664328445749e-01,4.252503919619509132e-01,5.959999999999999742e-01,4.540000000000000147e-01,7.856336941655589490e-01,4.108991624245572627e-01,5.959999999999999742e-01,4.899999999999999911e-01,2.000000000000000042e-02,-2.000000000000000111e-01
1.760430422452000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-2.023008654968749265e-01,2.366599416982413107e-01,-1.983954179427457609e-01,2.376690551161675657e-01,7.856336941655589490e-01,4.108991624245572627e-01,6.959999999999999520e-01,4.899999999999999911e-01,8.064073513683736039e-01,4.162383868580294966e-01,4.960000000000000520e-01,5.280000000000000249e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.760430422655000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.984053391027005564e-01,2.377592219491185266e-01,-1.990519009488153634e-01,2.400135267308139697e-01,8.063545792409544388e-01,4.167154600482462223e-01,4.599999999999999645e-01,5.280000000000000249e-01,8.029154204850246224e-01,4.286429985757353456e-01,4.919999999999999929e-01,5.280000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760430422859000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.990519009488153634e-01,2.400135267308139697e-01,-1.959177394627641955e-01,2.422678761360810284e-01,8.029154204850246224e-01,4.286429985757353456e-01,4.599999999999999645e-01,5.280000000000000249e-01,8.195864922193394353e-01,4.405707732067779547e-01,5.919999999999999707e-01,5.280000000000000249e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.760430423064000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.959177394627641955e-01,2.422678761360810284e-01,-1.917356275067186033e-01,2.446124776608772922e-01,8.195864922193394353e-01,4.405707732067779547e-01,4.599999999999999645e-01,5.280000000000000249e-01,8.418317685812840567e-01,4.529760722797741002e-01,5.000000000000000000e-01,5.280000000000000249e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.760430423267000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,-1.917356275067186033e-01,2.446124776608772922e-01,-1.920620875571336927e-01,2.468617396092238625e-01,8.418317685812840567e-01,4.529760722797741002e-01,3.600000000000000977e-01,5.280000000000000249e-01,8.400952789514165575e-01,4.648769291493326516e-01,4.960000000000000520e-01,5.240000000000000213e-01,-2.000000000000000042e-02,0.000000000000000000e+00
1.760430423469000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000056e-01,1.000000000000000000e+00,-1.920620875571336927e-01,2.468617396092238625e-01,-1.886206794112417484e-01,2.469133808269324548e-01,8.400952789514165575e-01,4.648769291493326516e-01,3.600000000000000977e-01,5.240000000000000213e-01,8.584006414295651810e-01,4.651501631054627550e-01,5.959999999999999742e-01,4.740000000000000324e-01,-2.000000000000000042e-02,2.000000000000000111e-01
1.760430423674000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.886206794112417484e-01,2.469133808269324548e-01,-1.803245988020726331e-01,2.433705086498749448e-01,8.584006414295651810e-01,4.651501631054627550e-01,3.600000000000000977e-01,4.740000000000000324e-01,9.025287297762094596e-01,4.464048076712960333e-01,5.999999999999999778e-01,4.520000000000000129e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760430423877000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.803245988020726331e-01,2.433705086498749448e-01,-1.761039858544298231e-01,2.395444830166373607e-01,9.025287297762094596e-01,4.464048076712960333e-01,4.599999999999999645e-01,4.520000000000000129e-01,9.249787986466498912e-01,4.261612858023141048e-01,5.000000000000000000e-01,4.520000000000000129e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.760430424077000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.761039858544298231e-01,2.395444830166373607e-01,-1.723292777775981555e-01,2.357180408561739826e-01,9.249787986466498912e-01,4.261612858023141048e-01,5.600000000000000533e-01,4.520000000000000129e-01,9.450570330978821376e-01,4.059155600855766655e-01,5.999999999999999778e-01,4.520000000000000129e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.760430424279000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.723292777775981555e-01,2.357180408561739826e-01,-1.623237859914420100e-01,2.318901998604886161e-01,9.450570330978821376e-01,4.059155600855766655e-01,6.599999999999998090e-01,4.520000000000000129e-01,9.982777340880744088e-01,3.856624331242784476e-01,5.000000000000000000e-01,4.520000000000000129e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.760430424482000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-1.623237859914420100e-01,2.318901998604886161e-01,-1.623285431617609853e-01,2.286610084204713789e-01,9.982777340880744088e-01,3.856624331242784476e-01,7.640000000000002345e-01,4.520000000000000129e-01,9.982524299906331278e-01,3.685767641294782071e-01,5.000000000000000000e-01,4.840000000000000413e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.760430424687000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.623285431617609853e-01,2.286610084204713789e-01,-1.623331498710238185e-01,2.292759279632511915e-01,9.982524299906331278e-01,3.685767641294782071e-01,5.000000000000000000e-01,4.840000000000000413e-01,9.982279262179584167e-01,3.718303066838687942e-01,5.000000000000000000e-01,5.300000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760430424891000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.623331498710238185e-01,2.292759279632511915e-01,-1.623379992040785702e-01,2.317851540786190490e-01,9.982279262179584167e-01,3.718303066838687942e-01,3.960000000000000187e-01,5.300000000000000266e-01,9.982021318931991738e-01,3.851066353366087713e-01,5.000000000000000000e-01,5.300000000000000266e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.760430425095000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.623379992040785702e-01,2.317851540786190490e-01,-1.623428115515100356e-01,2.341981033160978609e-01,9.982021318931991738e-01,3.851066353366087713e-01,4.960000000000000520e-01,5.300000000000000266e-01,9.981765343004785906e-01,3.978735625190363279e-01,5.000000000000000000e-01,5.300000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760430425301000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.623428115515100356e-01,2.341981033160978609e-01,-1.664410115697751436e-01,2.367076550527867085e-01,9.981765343004785906e-01,3.978735625190363279e-01,4.960000000000000520e-01,5.300000000000000266e-01,9.763775980331109716e-01,4.111516140359085525e-01,4.000000000000000777e-01,5.300000000000000266e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.760430425505000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.664410115697751436e-01,2.367076550527867085e-01,-1.747638420563191741e-01,2.391206365325570793e-01,9.763775980331109716e-01,4.111516140359085525e-01,5.959999999999999742e-01,5.300000000000000266e-01,9.321072231046853007e-01,4.239187118124713716e-01,3.960000000000000187e-01,5.300000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760430425709000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.747638420563191741e-01,2.391206365325570793e-01,-1.793111929818230754e-01,2.415343781155238900e-01,9.321072231046853007e-01,4.239187118124713716e-01,4.960000000000000520e-01,5.300000000000000266e-01,9.079191862668986035e-01,4.366898312990682429e-01,4.960000000000000520e-01,5.300000000000000266e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.760430425912000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000056e-01,1.000000000000000000e+00,-1.793111929818230754e-01,2.415343781155238900e-01,-1.758713735396334465e-01,2.439324072503083196e-01,9.079191862668986035e-01,4.366898312990682429e-01,5.000000000000000000e-01,5.300000000000000266e-01,9.262160981934390858e-01,4.493778161391975279e-01,5.959999999999999742e-01,5.240000000000000213e-01,-2.000000000000000042e-02,2.000000000000000111e-01
1.760430426117000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,-1.755676332585626720e-01,2.440113551410260373e-01,-1.675772306689936875e-01,2.439001832760063215e-01,9.278317379863687542e-01,4.497955298466986829e-01,4.000000000000000777e-01,5.220000000000000195e-01,9.703338794202464035e-01,4.492073189206683970e-01,5.999999999999999778e-01,4.720000000000000306e-01,-2.000000000000000042e-02,0.000000000000000000e+00
1.760430426319000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.675772306689936875e-01,2.439001832760063215e-01,-1.621029325126330245e-01,2.406337178953967260e-01,9.703338794202464035e-01,4.492073189206683970e-01,5.000000000000000000e-01,4.720000000000000306e-01,9.994524866349306924e-01,4.319244333089774512e-01,5.000000000000000000e-01,4.560000000000000164e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760430426522000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.621029325126330245e-01,2.406337178953967260e-01,-1.658825619574036125e-01,2.369867803976723475e-01,9.994524866349306924e-01,4.319244333089774512e-01,5.000000000000000000e-01,4.560000000000000164e-01,9.793480746946616744e-01,4.126284677125521272e-01,4.000000000000000777e-01,4.560000000000000164e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.760430426727000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.658825619574036125e-01,2.369867803976723475e-01,-1.701101178227573119e-01,2.334797920116974679e-01,9.793480746946616744e-01,4.126284677125521272e-01,5.999999999999999778e-01,4.560000000000000164e-01,9.568610754108654026e-01,3.940729736068649403e-01,5.000000000000000000e-01,4.560000000000000164e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.760430426931000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.701101178227573119e-01,2.334797920116974679e-01,-1.701184464141126396e-01,2.299727457367151950e-01,9.568610754108654026e-01,3.940729736068649403e-01,5.000000000000000000e-01,4.560000000000000164e-01,9.568167743930179325e-01,3.755171732101333371e-01,5.000000000000000000e-01,4.560000000000000164e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760430427134000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.701184464141126396e-01,2.299727457367151950e-01,-1.701235256198567469e-01,2.263250549782061249e-01,9.568167743930179325e-01,3.755171732101333371e-01,5.000000000000000000e-01,4.560000000000000164e-01,9.567897573411875412e-01,3.562172221069107581e-01,5.000000000000000000e-01,4.560000000000000164e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760430427338000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000000e+00,-1.701235256198567469e-01,2.263250549782061249e-01,-1.739027870560658218e-01,2.244083411346474155e-01,9.567897573411875412e-01,3.562172221069107581e-01,5.000000000000000000e-01,4.560000000000000164e-01,9.366873028932669598e-01,3.460758790192985379e-01,4.000000000000000777e-01,5.020000000000000018e-01,2.000000000000000042e-02,-2.000000000000000111e-01
1.760430427540000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.739027870560658218e-01,2.244083411346474155e-01,-1.856734863599984464e-01,2.262939047401806847e-01,9.366873028932669598e-01,3.460758790192985379e-01,5.000000000000000000e-01,5.020000000000000018e-01,8.740772002127742413e-01,3.560524060327020512e-01,2.999999999999999889e-01,5.360000000000000320e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.760430427743000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.856734863599984464e-01,2.262939047401806847e-01,-2.026348714234277870e-01,2.293002696546617980e-01,8.740772002127742413e-01,3.560524060327020512e-01,4.000000000000000777e-01,5.360000000000000320e-01,7.838570668966606814e-01,3.719590987019142925e-01,2.959999999999999853e-01,5.360000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760430427946000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.026348714234277870e-01,2.293002696546617980e-01,-2.189638437932766857e-01,2.321917056320126627e-01,7.838570668966606814e-01,3.719590987019142925e-01,2.959999999999999853e-01,5.360000000000000320e-01,6.970008308868260727e-01,3.872577017566807833e-01,2.959999999999999853e-01,5.360000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760430428150000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.189638437932766857e-01,2.321917056320126627e-01,-2.352944329793167921e-01,2.350838422661799543e-01,6.970008308868260727e-01,3.872577017566807833e-01,2.959999999999999853e-01,5.360000000000000320e-01,6.101359947908681081e-01,4.025600119903701701e-01,2.959999999999999853e-01,5.360000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00
