-0.131480,-0.167662,-0.036370,-0.060961
0.027421,-0.442281,0.131854,0.039258
-0.021431,-0.224916,0.245243,0.132719
0.027263,-0.088249,0.202212,0.186629
0.295862,0.051720,0.045826,0.129841
0.080383,0.036972,-0.508409,0.079480
0.076024,0.041067,-0.543887,0.047658
0.413792,0.086246,0.008074,0.086510
0.421218,0.077325,0.013824,0.079187
0.082335,0.026118,-0.526983,0.022454
0.035397,0.024923,-0.460572,0.003713
-0.055641,0.042214,-0.337826,-0.045109
0.260217,0.079227,0.294117,-0.030130
0.271625,0.063124,0.297476,-0.028786
-0.036850,0.060539,-0.307089,-0.109104
-0.077117,0.057083,-0.322737,-0.053762
0.236165,0.085672,0.310232,-0.028627
0.242899,0.066143,0.295464,-0.001064
-0.085161,0.065324,-0.301621,-0.044514
-0.119965,0.055623,-0.325145,-0.007006
-0.152574,-0.180836,0.003311,-0.066441
0.004845,-0.453337,0.061745,-0.009315
-0.000614,-0.472369,0.061140,0.015621
-0.020667,-0.477278,0.060168,0.042498
-0.053950,-0.457756,0.057481,0.067458
-0.075659,-0.398797,0.050070,0.082786
-0.042476,-0.275046,0.060887,0.113781
0.066524,-0.081922,0.114814,0.149112
0.274617,0.053665,0.069811,0.099350
0.086594,0.027534,-0.500508,0.017515
0.103037,0.029626,-0.528452,0.009828
0.434396,0.080539,0.032031,0.043313
0.420796,0.080026,0.042005,0.052398
0.089195,0.036998,-0.541685,0.029525
0.037928,0.034568,-0.508767,0.039733
-0.018026,0.040027,-0.427653,0.009108
-0.139931,0.048894,-0.289281,-0.016228
0.184077,0.100496,0.326228,-0.007356
0.201998,0.080660,0.330682,-0.009894
-0.116971,0.055492,-0.303466,-0.031580
-0.162702,-0.169895,-0.002636,-0.061301
-0.128761,-0.425154,0.134389,0.040981
-0.065606,-0.430414,0.054584,0.066611
-0.057818,-0.319180,0.053797,0.119125
0.058038,-0.102377,0.108018,0.170446
0.272044,0.046066,0.066106,0.106520
0.086377,0.026289,-0.501121,0.023249
0.092265,0.030693,-0.536086,0.020106
0.423934,0.088070,0.020681,0.058468
0.418733,0.085143,0.030178,0.060837
0.092476,0.034881,-0.537653,0.016697
0.062281,0.035679,-0.506286,0.011823
0.003822,0.074342,-0.315536,-0.032344
0.267987,0.132368,0.155626,0.042486
-0.087233,0.058267,-0.320637,-0.034476
-0.117473,0.052463,-0.327919,-0.003568
0.192633,0.089299,0.311478,0.010029
0.220593,0.078081,0.319700,-0.014931
-0.092445,0.058117,-0.301477,-0.060708
-0.126521,0.050629,-0.292514,-0.028144
-0.159730,-0.170429,-0.005491,-0.060882
-0.230565,-0.328001,0.142605,0.040447
-0.147049,-0.377607,0.064345,0.077408
-0.142001,-0.285846,0.052222,0.138470
-0.013990,-0.039481,0.112585,0.233313
0.193566,0.076546,0.053664,0.183115
0.089923,0.058178,-0.466888,0.098335
0.076472,0.041593,-0.525747,0.023809
0.419073,0.079450,0.039710,0.055543
0.435418,0.075983,0.037630,0.045405
0.106764,0.031913,-0.524063,-0.010445
0.093808,0.032761,-0.501303,-0.021789
0.137469,0.079958,-0.242265,-0.135341
0.349332,0.099778,0.173436,-0.019617
0.200262,0.139476,-0.115653,0.013258
-0.015232,0.042535,-0.433848,0.010000
-0.093254,0.036873,-0.356542,0.016454
-0.223165,0.042927,-0.245040,0.028730
0.000297,0.142328,0.281204,0.079484
0.090512,0.125671,0.364100,0.022745
-0.176999,-0.162331,0.004717,-0.061924
-0.112380,-0.434586,0.118552,0.049805
-0.070602,-0.412337,0.051717,0.073228
-0.054376,-0.311836,0.054286,0.101241
0.032954,-0.144424,0.094361,0.132459
0.256205,-0.003261,0.047037,0.082901
0.088599,0.014379,-0.498768,0.007978
0.110206,0.016113,-0.523104,0.007294
0.446288,0.064220,0.029555,0.037093
0.439278,0.063000,0.052571,0.036168
0.107234,0.026591,-0.536727,0.010696
0.049389,0.034061,-0.518014,0.038025
-0.008246,0.043620,-0.470556,0.038659
-0.155059,0.056079,-0.305458,0.036042
0.159097,0.135897,0.201934,0.102588
-0.180557,0.047403,-0.276252,0.013567
-0.194855,0.041698,-0.243245,-0.000146
0.146585,0.101716,0.376804,-0.021665
0.193640,0.083855,0.368405,-0.042451
-0.129201,0.052611,-0.227390,-0.092568
-0.172355,-0.149642,-0.012939,-0.061595
-0.128144,-0.267101,0.213865,0.141891
0.037684,-0.136212,0.099202,0.211889
0.265040,0.072176,0.059631,0.154981
0.154447,0.072516,-0.411025,0.164369
0.079119,0.045554,-0.525862,0.043072
