0.108193,0.067786,0.156043,0.206285
-0.287257,0.151133,-0.168630,0.031170
-0.004088,0.273828,-0.186195,0.023193
0.233646,0.356967,-0.135666,0.024678
0.151039,0.403341,-0.033622,-0.031120
0.160384,0.398889,-0.027448,-0.076192
0.150503,0.363433,-0.019895,-0.141675
0.110323,0.284000,-0.014761,-0.219394
0.020786,0.151726,-0.035690,-0.260344
-0.184791,-0.006535,-0.035904,-0.174965
-0.060485,0.046743,0.467493,-0.114850
-0.117216,0.022201,0.493929,-0.077924
-0.348850,-0.011205,-0.021011,-0.074591
-0.345576,-0.009329,-0.027217,-0.073593
-0.207948,-0.001070,0.409930,-0.072996
-0.054669,-0.013882,0.537877,0.036536
-0.231173,-0.033853,0.046609,-0.056373
-0.287116,-0.021860,-0.131414,-0.015336
-0.169046,-0.046701,0.037049,-0.041247
0.155625,-0.017212,0.378627,0.026120
0.249969,-0.015213,0.268870,0.039811
0.287572,0.080389,0.003932,0.171177
0.148016,0.359448,-0.017552,-0.025168
0.139480,0.338555,-0.007841,-0.082253
0.114819,0.292163,-0.004593,-0.110481
0.064048,0.214236,-0.018886,-0.131883
-0.030966,0.088042,-0.058783,-0.160523
-0.198108,-0.010099,-0.046651,-0.094962
-0.069663,0.023515,0.483884,-0.022303
-0.152356,-0.010337,0.483851,-0.006582
-0.395067,-0.009357,-0.042207,-0.008626
-0.380413,-0.008205,-0.047201,-0.019791
-0.331779,-0.034965,0.272290,-0.136102
-0.031064,0.004327,0.593107,-0.032236
0.044146,-0.004881,0.523800,-0.045401
-0.105121,-0.051550,0.036151,-0.151683
-0.205237,-0.031666,-0.190910,-0.027914
0.045499,-0.031658,0.105235,0.021719
0.194991,0.070219,0.098312,0.178722
0.246205,0.285649,-0.190703,0.018881
0.160390,0.361763,-0.031949,-0.015278
0.148354,0.352875,-0.011876,-0.068125
0.126976,0.309025,-0.003950,-0.117072
0.082491,0.236700,-0.012859,-0.139501
-0.007522,0.115303,-0.048452,-0.166231
-0.200112,-0.016172,-0.045711,-0.121810
-0.053841,0.034810,0.494131,-0.057106
-0.147959,0.000992,0.479805,-0.034387
-0.394962,-0.013421,-0.036788,-0.010261
-0.388807,-0.010194,-0.050751,-0.005912
-0.232272,-0.021477,0.398931,0.024815
-0.096043,0.005614,0.503805,0.028983
-0.309792,-0.021404,-0.035487,-0.089034
-0.281523,-0.020044,-0.041360,-0.112790
0.088695,-0.007452,0.500909,-0.049018
0.157985,-0.007528,0.389872,0.002182
0.322665,-0.013255,0.234264,-0.000170
0.246301,0.075246,0.050358,0.171084
0.216075,0.312701,-0.132060,-0.013656
0.146611,0.347188,-0.010999,-0.058620
0.129259,0.311711,-0.004412,-0.095911
