-0.171309,0.055282,-0.037995,-0.000612
-0.080139,-0.043181,-0.253159,-0.007407
-0.277956,-0.073815,0.046900,-0.007244
0.012179,0.007664,0.140095,0.009629
0.138666,-0.055890,0.060369,0.007507
0.023626,-0.018526,-0.342009,-0.014064
0.035218,-0.032347,-0.390270,0.003349
0.060667,-0.039338,-0.405770,0.000782
0.213037,-0.240854,-0.116088,0.006287
0.346996,-0.129729,0.167771,0.019377
0.217920,-0.239468,-0.082383,0.007666
0.043402,-0.064069,-0.357945,-0.003904
0.005703,-0.044421,-0.343326,-0.001102
-0.013630,-0.115269,-0.230487,-0.013627
0.118350,-0.210548,0.043919,0.003486
0.112668,-0.212019,0.041287,0.002077
0.106565,-0.213709,0.038347,0.000572
0.100706,-0.215304,0.035675,-0.000840
0.094890,-0.216806,0.033045,-0.002193
0.088899,-0.218277,0.030351,-0.003528
0.083206,-0.219596,0.027794,-0.004752
0.077362,-0.220863,0.025162,-0.005958
0.071825,-0.221974,0.022671,-0.007077
0.066391,-0.222993,0.020215,-0.008155
0.059793,-0.224981,0.016682,-0.010166
0.053385,-0.226913,0.013482,-0.012152
0.047137,-0.228670,0.010404,-0.014005
0.040828,-0.230332,0.007334,-0.015789
0.034939,-0.231766,0.004485,-0.017354
0.029215,-0.233026,0.001739,-0.018782
0.022889,-0.234454,-0.001978,-0.020315
0.017849,-0.235164,-0.003569,-0.021368
0.013225,-0.235368,-0.005365,-0.021875
0.008929,-0.235264,-0.006890,-0.022129
0.004214,-0.235118,-0.009257,-0.022360
0.000255,-0.234814,-0.009996,-0.022542
-0.003750,-0.234445,-0.011558,-0.022672
-0.007678,-0.233981,-0.013137,-0.022758
-0.011707,-0.233420,-0.014757,-0.022795
-0.015530,-0.232793,-0.016297,-0.022794
-0.019305,-0.232052,-0.017848,-0.022758
-0.023194,-0.231156,-0.019465,-0.022689
-0.033225,-0.222597,-0.029370,-0.052603
-0.050367,-0.164522,-0.052594,-0.108230
0.248774,0.002218,0.334855,-0.074715
0.287762,0.031669,0.368536,-0.073425
-0.070540,0.013682,-0.234123,-0.093161
-0.090828,0.032869,-0.246758,-0.079425
0.247185,0.094391,0.350743,-0.076529
0.280495,0.078957,0.323409,-0.067008
-0.074947,0.054384,-0.252673,-0.110894
-0.119656,0.041342,-0.262339,-0.043486
0.216342,0.082851,0.305532,0.011119
0.227604,0.062128,0.307688,0.018430
-0.132661,0.050565,-0.291055,-0.010117
-0.112308,0.082192,-0.008870,-0.048715
-0.138437,-0.169667,-0.007464,-0.068558
-0.106221,-0.420749,0.123956,0.045223
-0.054629,-0.424515,0.060673,0.066627
-0.041897,-0.333204,0.060197,0.088144
0.040925,-0.170441,0.097497,0.126194
0.264153,0.012239,0.075267,0.110660
0.075222,0.016401,-0.493266,0.049726
0.082869,0.036682,-0.516231,0.040083
0.412344,0.074024,0.062176,0.060139
0.420408,0.070336,0.072326,0.046428
0.094208,0.032215,-0.514221,0.011316
0.067233,0.028020,-0.498029,0.018969
0.109236,0.073096,-0.179687,-0.036076
0.317078,0.101651,0.220340,-0.023862
0.011779,0.069806,-0.202515,-0.155332
-0.046830,0.046473,-0.352218,-0.031565
0.142305,0.149883,0.173363,0.068965
0.102299,-0.104370,0.362259,-0.160332
0.010738,-0.168152,-0.059808,0.023849
-0.108050,-0.185702,-0.033032,0.053639
-0.241189,-0.149458,0.009771,0.065347
-0.286778,-0.107593,0.006195,0.067759
-0.396863,-0.044316,0.018123,0.064190
-0.425583,0.035666,0.082447,0.072869
-0.379882,0.062671,0.148470,0.040386
-0.059742,0.089932,0.478206,0.052292
-0.026070,0.091690,0.473757,0.045018
-0.409876,0.030299,-0.003138,-0.001187
-0.405819,0.031377,-0.011774,0.002211
0.027699,0.073338,0.481813,0.033003
0.084530,0.060498,0.442287,0.028542
-0.220334,0.056678,-0.083145,-0.086941
0.112489,0.011550,0.320896,0.117422
-0.283349,0.004113,-0.041112,-0.034885
-0.292809,0.002128,-0.032536,-0.048543
-0.389428,0.003085,0.046572,-0.043875
0.062953,0.057034,0.528487,-0.032766
0.077868,0.049088,0.521946,-0.033046
0.096383,0.063541,0.493477,-0.037544
-0.257491,0.044594,0.025013,-0.196044
-0.229078,0.047235,0.023946,-0.225924
0.178096,0.056932,0.436737,-0.055907
0.233492,0.047730,0.383139,-0.048505
0.315628,0.045738,0.309315,-0.054828
-0.038522,0.013755,-0.274443,-0.084821
-0.073740,0.005807,-0.290314,-0.025878
0.256246,0.041798,0.297141,0.020502
0.256685,0.031675,0.277692,0.049782
-0.126169,0.036841,-0.312608,0.036342
-0.116989,0.045856,-0.362892,0.049885
-0.281596,0.043796,-0.116237,-0.030048
-0.142943,-0.161082,-0.011925,-0.068175
-0.121524,-0.353581,0.159230,0.091589
-0.021590,-0.289058,0.070719,0.144892
0.132610,-0.013930,0.139724,0.193501
0.276758,0.087888,0.068782,0.139250
0.137892,0.072746,-0.403865,0.169069
0.069126,0.034349,-0.513949,0.043135
0.417496,0.063522,0.052980,0.073274
0.421060,0.050099,0.073206,0.063583
0.088291,0.018754,-0.498243,0.008311
0.060486,0.012673,-0.449194,-0.008089
0.041886,-0.012351,-0.212499,-0.154901
0.326118,0.084472,0.238728,-0.034145
0.030273,0.037114,-0.188205,-0.180750
-0.039138,0.046155,-0.350448,-0.040708
0.193107,0.145211,0.205744,0.060041
0.079048,0.012860,0.282674,0.140920
0.128424,0.151609,-0.038746,-0.026301
0.030632,0.151803,0.021963,-0.027632
-0.094812,0.109778,0.051012,-0.034271
-0.295865,0.047128,0.018407,-0.037526
-0.396670,0.004735,0.048785,-0.035246
-0.265298,0.014752,0.198434,-0.103597
0.070618,0.062361,0.536159,-0.053283
0.075858,0.058741,0.527658,-0.046401
0.124229,0.064474,0.466207,-0.039053
-0.167478,0.066689,-0.048835,-0.075348
0.154894,-0.114552,0.412377,-0.134145
-0.173087,-0.191259,0.005313,-0.002309
-0.117519,-0.190172,-0.031464,0.019726
-0.125905,-0.186798,-0.027409,0.032780
-0.130842,-0.174863,-0.023024,0.037048
-0.141628,-0.163871,-0.023095,0.038741
-0.155374,-0.151026,-0.024218,0.039798
-0.270086,-0.114877,0.001370,0.032970
-0.395261,-0.047912,0.065989,0.030734
-0.398662,-0.029762,0.118804,0.031541
-0.330075,-0.081053,0.218443,0.062045
-0.022951,0.041467,0.512541,0.049600
-0.001685,0.058842,0.481146,0.066016
-0.394662,0.021616,-0.037965,0.026959
-0.385286,0.030091,-0.054926,0.026010
0.049268,0.076993,0.445352,0.044240
0.093627,0.062186,0.427499,0.032545
-0.270636,0.046944,-0.114665,-0.045388
-0.100354,-0.025058,-0.414726,0.169226
0.280151,-0.028674,0.215264,-0.047023
0.352572,-0.017915,0.139020,-0.078295
0.108874,0.006833,-0.411941,-0.087528
0.114228,0.014256,-0.452004,-0.060503
0.468994,0.069160,0.084988,-0.059662
0.471294,0.071886,0.113433,-0.057288
0.119657,0.033422,-0.460481,-0.076720
0.059108,0.029067,-0.421529,-0.050786
0.142111,0.133550,-0.092287,-0.078558
0.262652,0.152752,0.098289,0.065364
-0.047053,0.040488,-0.405408,0.027839
-0.121833,0.033467,-0.340077,0.044371
-0.280764,0.033920,-0.191607,0.054314
0.095131,0.077007,0.364536,0.079153
0.145399,0.049364,0.361454,0.059536
-0.228971,0.015751,-0.186058,0.021741
-0.201386,0.018744,-0.204424,0.002931
0.155626,0.069565,0.403272,-0.012666
0.201271,0.050955,0.394655,-0.031027
-0.138619,0.032443,-0.181214,-0.096718
-0.158109,0.038230,-0.210422,-0.053841
