timestamp,block,episode,start_pos,expert,Rewards,Episodes Duration in Seconds,Travelled Distance,Episodes Duration in Timesteps
1.760438034507000000e+12,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.400000000000000000e+01,4.877000000000066393e+00,4.845671988114860773e-01,2.500000000000000000e+01
1.760438045524000000e+12,4.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000000000e+01,5.280999999999949068e+00,3.498578823921437153e-01,2.700000000000000000e+01
1.760438055836000000e+12,4.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.300000000000000000e+01,4.669000000000096406e+00,3.324336364658125320e-01,2.400000000000000000e+01
1.760438066026000000e+12,4.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-1.200000000000000000e+01,4.465000000000031832e+00,3.597703746796680480e-01,2.300000000000000000e+01
1.760438076637000000e+12,4.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.400000000000000000e+01,4.873000000000047294e+00,4.350925178854317954e-01,2.500000000000000000e+01
1.760438343187000000e+12,6.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.234000000000150976e+00,1.581946484269172171e-01,1.200000000000000000e+01
1.760438355017000000e+12,6.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+01,6.093000000000074579e+00,3.622712156948062479e-01,3.100000000000000000e+01
1.760438362995000000e+12,6.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.234000000000150976e+00,2.408559118094588947e-01,1.200000000000000000e+01
1.760438370917000000e+12,6.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.232999999999947249e+00,2.309968720507126760e-01,1.200000000000000000e+01
1.760438379252000000e+12,6.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,2.642000000000052751e+00,2.555569746864552738e-01,1.400000000000000000e+01
1.760438387419000000e+12,6.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,2.434999999999945430e+00,2.333185873684557043e-01,1.300000000000000000e+01
1.760438396011000000e+12,6.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,2.845000000000027285e+00,2.782683414366345365e-01,1.500000000000000000e+01
1.760438410425000000e+12,6.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.300000000000000000e+01,8.722999999999956344e+00,4.542787241320140335e-01,4.400000000000000000e+01
1.760438686321000000e+12,8.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+00,3.044999999999845386e+00,4.114278612472819230e-01,1.600000000000000000e+01
1.760438695437000000e+12,8.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-7.000000000000000000e+00,3.453999999999950887e+00,3.015688777889224403e-01,1.800000000000000000e+01
1.760438704834000000e+12,8.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,3.655999999999949068e+00,3.505859515611330912e-01,1.900000000000000000e+01
1.760438712388000000e+12,8.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.827999999999974534e+00,2.236645598643927924e-01,1.000000000000000000e+01
1.760438721777000000e+12,8.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,3.653000000000020009e+00,4.589320273612598200e-01,1.900000000000000000e+01
1.760438730972000000e+12,8.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-7.000000000000000000e+00,3.453999999999950887e+00,2.907771120042122459e-01,1.800000000000000000e+01
1.760438738494000000e+12,8.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.828999999999950887e+00,2.278896039615054825e-01,1.000000000000000000e+01
1.760438746873000000e+12,8.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,2.639999999999872671e+00,2.824535493665731312e-01,1.400000000000000000e+01
1.760439016256000000e+12,1.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,3.657000000000152795e+00,3.320013872600660609e-01,1.900000000000000000e+01
1.760439024799000000e+12,1.000000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,2.843999999999823558e+00,2.435862631208534912e-01,1.500000000000000000e+01
1.760439035420000000e+12,1.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.400000000000000000e+01,4.872999999999819920e+00,3.317918782778027653e-01,2.500000000000000000e+01
1.760439044730000000e+12,1.000000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,3.659000000000105501e+00,3.116063348641265329e-01,1.900000000000000000e+01
1.760439054114000000e+12,1.000000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,3.656000000000176442e+00,3.210823472666863854e-01,1.900000000000000000e+01
1.760439061825000000e+12,1.000000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.031000000000176442e+00,2.496653024603575077e-01,1.100000000000000000e+01
1.760439073408000000e+12,1.000000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.900000000000000000e+01,5.888999999999896318e+00,4.245858429341113349e-01,3.000000000000000000e+01
1.760439081142000000e+12,1.000000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.030999999999949068e+00,2.550415006446029587e-01,1.100000000000000000e+01
1.760439352101000000e+12,1.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,2.438999999999850843e+00,3.077895417397739086e-01,1.300000000000000000e+01
1.760439359857000000e+12,1.200000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.032000000000152795e+00,2.161006091528205886e-01,1.100000000000000000e+01
1.760439370270000000e+12,1.200000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-1.300000000000000000e+01,4.673000000000229193e+00,2.528554725261741298e-01,2.400000000000000000e+01
1.760439380471000000e+12,1.200000000000000000e+01,4.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-1.200000000000000000e+01,4.465999999999894499e+00,3.353658658616660571e-01,2.300000000000000000e+01
1.760439389037000000e+12,1.200000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,2.842000000000098225e+00,2.487119648074751499e-01,1.500000000000000000e+01
1.760439397219000000e+12,1.200000000000000000e+01,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,2.441000000000258296e+00,2.714356252200941788e-01,1.300000000000000000e+01
1.760439405968000000e+12,1.200000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+00,3.050000000000181899e+00,2.542774440210125997e-01,1.600000000000000000e+01
1.760439414915000000e+12,1.200000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,3.246999999999843567e+00,3.012899492429970127e-01,1.700000000000000000e+01
