timestamp,block,episode,start_pos,expert,Rewards,Episodes Duration in Seconds,Travelled Distance,Episodes Duration in Timesteps
1.759835908628000000e+12,1.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-9.000000000000000000e+00,3.875999999999748979e+00,3.259516056750956792e-01,2.000000000000000000e+01
1.759835917195000000e+12,1.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,2.447999999999865395e+00,2.675878059452712066e-01,1.300000000000000000e+01
1.759835926213000000e+12,1.000000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,2.865999999999985448e+00,3.330460961518831309e-01,1.500000000000000000e+01
1.759835934669000000e+12,1.000000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,2.453999999999723514e+00,2.739656196100158647e-01,1.300000000000000000e+01
1.759835944338000000e+12,1.000000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,3.673999999999978172e+00,2.956739236017645323e-01,1.900000000000000000e+01
1.759835955243000000e+12,1.000000000000000000e+01,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-1.400000000000000000e+01,4.891999999999825377e+00,2.602439605389885169e-01,2.500000000000000000e+01
1.759835964820000000e+12,1.000000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-7.000000000000000000e+00,3.462999999999738066e+00,2.671467758093027389e-01,1.800000000000000000e+01
1.759835975954000000e+12,1.000000000000000000e+01,8.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+01,5.103999999999814463e+00,3.641229687680187510e-01,2.600000000000000000e+01
1.759836419620000000e+12,1.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.000000000000000000e+00,3.476999999999861757e+00,3.414437269884002535e-01,1.800000000000000000e+01
1.759836427856000000e+12,1.200000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.246000000000094587e+00,2.457023962304768772e-01,1.200000000000000000e+01
1.759836436173000000e+12,1.200000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.240999999999985448e+00,2.580058243910425264e-01,1.200000000000000000e+01
1.759836444463000000e+12,1.200000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.240999999999985448e+00,2.499795565884200821e-01,1.200000000000000000e+01
1.759836453840000000e+12,1.200000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,3.255999999999858119e+00,4.065772240449103125e-01,1.700000000000000000e+01
1.759836462577000000e+12,1.200000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,2.648999999999887223e+00,2.599253622375805040e-01,1.400000000000000000e+01
1.759836472154000000e+12,1.200000000000000000e+01,7.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-7.000000000000000000e+00,3.475000000000363798e+00,2.953656190264462023e-01,1.800000000000000000e+01
1.759836483769000000e+12,1.200000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.700000000000000000e+01,5.500000000000000000e+00,3.541844780125900649e-01,2.800000000000000000e+01
