timestamps,block,episode,init_pos,human_action,agent_action,prev_x,prev_y,next_x,next_y,ee_pos_x_prev,ee_pos_y_prev,ee_vel_x_prev,ee_vel_y_prev,ee_pos_x_next,ee_pos_y_next,ee_vel_x_next,ee_vel_y_next,cmd_acc_human,cmd_acc_agent
1.759833760556000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.870550583081720952e-01,2.454888990121407433e-01,-1.870659601329595911e-01,2.445388267742401589e-01,8.667284132544037512e-01,4.576132222864590093e-01,5.000000000000000000e-01,4.660000000000000253e-01,8.666704248246830389e-01,4.525863850488897611e-01,5.000000000000000000e-01,5.020000000000000018e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.759833760761000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.870662695558682476e-01,2.445458156864101229e-01,-1.908229225136603424e-01,2.447203709379618952e-01,8.666687789581476453e-01,4.526233634201594080e-01,5.000000000000000000e-01,5.020000000000000018e-01,8.466865823741470676e-01,4.535469361796926058e-01,4.000000000000000777e-01,5.020000000000000018e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.759833760968000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00,-1.908229225136603424e-01,2.447203709379618952e-01,-1.950664463723460751e-01,2.458454451489964776e-01,8.466865823741470676e-01,4.535469361796926058e-01,5.000000000000000000e-01,5.020000000000000018e-01,8.241146469556059895e-01,4.594997097830502142e-01,5.000000000000000000e-01,5.379999999999999227e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.759833761173000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.950664463723460751e-01,2.458454451489964776e-01,-1.988350714468269387e-01,2.502982170065031209e-01,8.241146469556059895e-01,4.594997097830502142e-01,4.000000000000000777e-01,5.379999999999999227e-01,8.040687688998566784e-01,4.830593492407573297e-01,4.000000000000000777e-01,5.619999999999999440e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.759833761379000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,-1.991522415893272890e-01,2.504972261290656643e-01,-2.074788644714837815e-01,2.554575353639405022e-01,8.023816936737909744e-01,4.841123075611940552e-01,2.959999999999999853e-01,5.619999999999999440e-01,7.580911464282777956e-01,5.103573299679392550e-01,3.960000000000000187e-01,5.560000000000000497e-01,-2.000000000000000042e-02,0.000000000000000000e+00
1.759833761587000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,-2.074788644714837815e-01,2.554575353639405022e-01,-2.161431940844263933e-01,2.580966612443345576e-01,7.580911464282777956e-01,5.103573299679392550e-01,3.960000000000000187e-01,5.560000000000000497e-01,7.120042867849659673e-01,5.243209589647331859e-01,3.960000000000000187e-01,5.060000000000000053e-01,-2.000000000000000042e-02,0.000000000000000000e+00
1.759833761793000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-2.161431940844263933e-01,2.580966612443345576e-01,-2.282306113148612758e-01,2.577394911555555002e-01,7.120042867849659673e-01,5.243209589647331859e-01,2.999999999999999889e-01,5.040000000000000036e-01,6.477095142826527763e-01,5.224311701352143400e-01,2.959999999999999853e-01,4.939999999999999947e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.759833762000000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.282306113148612758e-01,2.577394911555555002e-01,-2.445612823500760702e-01,2.572744614277663322e-01,6.477095142826527763e-01,5.224311701352143400e-01,2.999999999999999889e-01,4.939999999999999947e-01,5.608442428187442319e-01,5.199706953850070645e-01,2.959999999999999853e-01,4.939999999999999947e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.759833762205000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-2.452146736905879976e-01,2.572558681804750780e-01,-2.653122341528225125e-01,2.567901285421861912e-01,5.573687569649574680e-01,5.198723184152120869e-01,3.999999999999999667e-01,4.939999999999999947e-01,4.504668396126461638e-01,5.174080875247947242e-01,1.959999999999997300e-01,4.939999999999999947e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.759833762414000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.653122341528225125e-01,2.567901285421861912e-01,-2.858828753026883551e-01,2.563249048344133918e-01,4.504668396126461638e-01,5.174080875247947242e-01,3.039999999999999925e-01,4.939999999999999947e-01,3.410485356239980614e-01,5.149465864254677561e-01,2.959999999999999853e-01,4.939999999999999947e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.759833762620000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,-2.865396821602531063e-01,2.563063644052691048e-01,-3.025641959605865905e-01,2.556743748650748271e-01,3.375548821263131827e-01,5.148484889167678213e-01,4.040000000000000258e-01,4.939999999999999947e-01,2.523181065926244360e-01,5.115046289157398895e-01,2.999999999999999889e-01,4.779999999999999805e-01,-2.000000000000000042e-02,0.000000000000000000e+00
1.759833762824000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-3.025641959605865905e-01,2.556743748650748271e-01,-3.223446611658770666e-01,2.520887429815313885e-01,2.523181065926244360e-01,5.115046289157398895e-01,2.999999999999999889e-01,4.779999999999999805e-01,1.471028661389516823e-01,4.925330316483143012e-01,1.999999999999997613e-01,4.360000000000000542e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.759833763033000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-3.223446611658770666e-01,2.520887429815313885e-01,-3.493356360388873427e-01,2.469820400733127863e-01,1.471028661389516823e-01,4.925330316483143012e-01,1.999999999999997613e-01,4.360000000000000542e-01,3.533850856982101874e-03,4.655134395413375592e-01,5.000000000000000000e-01,4.360000000000000542e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.759833763240000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.493368635816848089e-01,2.467780457539898165e-01,-3.493672735537420859e-01,2.416778430325808857e-01,3.527321374016856477e-03,4.644341045184646743e-01,2.959999999999999853e-01,4.360000000000000542e-01,3.365566203499425167e-03,4.374489049342904501e-01,5.000000000000000000e-01,4.360000000000000542e-01,0.000000000000000000e+00,0.000000000000000000e+00
