timestamp,block,episode,start_pos,expert,Rewards,Episodes Duration in Seconds,Travelled Distance,Episodes Duration in Timesteps
1.760440421060000000e+12,4.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-1.700000000000000000e+01,5.485000000000013642e+00,4.398638069634882020e-01,2.800000000000000000e+01
1.760440432077000000e+12,4.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000000000e+01,5.274999999999977263e+00,2.958654408642097389e-01,2.700000000000000000e+01
1.760440438936000000e+12,4.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.217999999999960892e+00,2.053683725658203008e-01,7.000000000000000000e+00
1.760440447299000000e+12,4.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,2.639999999999986358e+00,2.627713939140022270e-01,1.400000000000000000e+01
1.760440457563000000e+12,4.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.300000000000000000e+01,4.673000000000001819e+00,2.563926252561740671e-01,2.400000000000000000e+01
1.760440472187000000e+12,4.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-3.400000000000000000e+01,8.933999999999969077e+00,4.004676826790932731e-01,4.500000000000000000e+01
1.760440738496000000e+12,6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.828999999999950887e+00,1.708442451975964727e-01,1.000000000000000000e+01
1.760440749916000000e+12,6.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-1.800000000000000000e+01,5.688999999999964530e+00,5.220954648316415980e-01,2.900000000000000000e+01
1.760440758487000000e+12,6.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,2.844999999999913598e+00,2.511987718385573221e-01,1.500000000000000000e+01
1.760440767014000000e+12,6.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,2.843000000000074579e+00,3.095366235804832278e-01,1.500000000000000000e+01
1.760440778625000000e+12,6.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.900000000000000000e+01,5.878000000000042746e+00,3.189983794645979698e-01,3.000000000000000000e+01
1.760440786781000000e+12,6.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,2.437000000000011823e+00,2.219775383733921803e-01,1.300000000000000000e+01
1.760440794661000000e+12,6.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.238000000000056389e+00,2.399940973675264988e-01,1.200000000000000000e+01
1.760440803190000000e+12,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,2.841999999999870852e+00,2.790930147127143046e-01,1.500000000000000000e+01
1.760441068700000000e+12,8.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.030999999999949068e+00,3.482783666929444299e-01,1.100000000000000000e+01
1.760441076051000000e+12,8.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.625999999999976353e+00,2.228186886470459871e-01,9.000000000000000000e+00
1.760441084642000000e+12,8.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,2.845000000000027285e+00,2.388778186940955783e-01,1.500000000000000000e+01
1.760441092516000000e+12,8.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.233999999999923602e+00,2.582713332045529220e-01,1.200000000000000000e+01
1.760441103537000000e+12,8.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000000000e+01,5.278999999999996362e+00,4.500495470797632458e-01,2.700000000000000000e+01
1.760441111470000000e+12,8.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.234999999999899956e+00,2.350166016249884693e-01,1.200000000000000000e+01
1.760441118879000000e+12,8.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.826000000000021828e+00,2.274561880703768746e-01,1.000000000000000000e+01
1.760441127606000000e+12,8.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+00,3.048999999999978172e+00,2.818709625441663813e-01,1.600000000000000000e+01
1.760441390875000000e+12,1.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,2.439000000000078217e+00,2.583061149723371863e-01,1.300000000000000000e+01
1.760441399187000000e+12,1.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,2.637999999999919964e+00,2.657883876042880789e-01,1.400000000000000000e+01
1.760441406736000000e+12,1.000000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.831000000000130967e+00,2.164274946235143215e-01,1.000000000000000000e+01
1.760441415723000000e+12,1.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,3.250000000000000000e+00,2.311016816905107629e-01,1.700000000000000000e+01
1.760441423856000000e+12,1.000000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,2.438000000000101863e+00,2.362736846028745119e-01,1.300000000000000000e+01
1.760441431201000000e+12,1.000000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.624000000000023647e+00,2.247464377260867674e-01,9.000000000000000000e+00
1.760441441551000000e+12,1.000000000000000000e+01,7.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-1.300000000000000000e+01,4.670999999999821739e+00,3.181049838333892543e-01,2.400000000000000000e+01
1.760441451146000000e+12,1.000000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.000000000000000000e+00,3.858999999999923602e+00,2.738441358765219547e-01,2.000000000000000000e+01
1.760441726666000000e+12,1.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.827999999999974534e+00,2.559149494212210607e-01,1.000000000000000000e+01
1.760441734822000000e+12,1.200000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,2.436000000000149157e+00,2.484604200100317684e-01,1.300000000000000000e+01
1.760441743393000000e+12,1.200000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,2.843000000000074579e+00,2.331682178580959663e-01,1.500000000000000000e+01
1.760441752555000000e+12,1.200000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-7.000000000000000000e+00,3.446000000000140062e+00,2.673768273389230399e-01,1.800000000000000000e+01
1.760441762153000000e+12,1.200000000000000000e+01,5.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-9.000000000000000000e+00,3.857999999999947249e+00,2.910090803516529601e-01,2.000000000000000000e+01
1.760441769723000000e+12,1.200000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.828999999999950887e+00,1.985110570905790628e-01,1.000000000000000000e+01
1.760441780943000000e+12,1.200000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.700000000000000000e+01,5.480999999999994543e+00,3.444082913809617397e-01,2.800000000000000000e+01
1.760441790232000000e+12,1.200000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-1.900000000000000000e+01,3.655999999999949068e+00,2.819026847339278774e-01,1.900000000000000000e+01
