timestamps,block,episode,init_pos,human_action,agent_action,prev_x,prev_y,next_x,next_y,ee_pos_x_prev,ee_pos_y_prev,ee_vel_x_prev,ee_vel_y_prev,ee_pos_x_next,ee_pos_y_next,ee_vel_x_next,ee_vel_y_next,cmd_acc_human,cmd_acc_agent
1.760439977812000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,-1.735555780992213970e-01,2.161418919792498228e-01,-1.812378650726314822e-01,2.184303021717124427e-01,9.385341590466946826e-01,3.023380528002636569e-01,6.039999999999999813e-01,5.519999999999999352e-01,8.976709304647261245e-01,3.144460432365738245e-01,4.040000000000000258e-01,5.020000000000000018e-01,-2.000000000000000042e-02,0.000000000000000000e+00
1.760439978016000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.812378650726314822e-01,2.184303021717124427e-01,-1.930011929519040159e-01,2.184513694321068289e-01,8.976709304647261245e-01,3.144460432365738245e-01,6.039999999999999813e-01,5.020000000000000018e-01,8.351000374898722711e-01,3.145575102227874953e-01,3.080000000000000515e-01,5.000000000000000000e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.760439978219000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000000e+00,-1.930011929519040159e-01,2.184513694321068289e-01,-2.124523110846864293e-01,2.185188511239042897e-01,8.351000374898722711e-01,3.145575102227874953e-01,5.000000000000000000e-01,5.000000000000000000e-01,7.316366431665615178e-01,3.149145562111338448e-01,2.039999999999997649e-01,5.100000000000000089e-01,2.000000000000000042e-02,-2.000000000000000111e-01
1.760439978423000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00,-2.124523110846864293e-01,2.185188511239042897e-01,-2.323725448244134406e-01,2.212104139873502240e-01,7.316366431665615178e-01,3.149145562111338448e-01,5.999999999999999778e-01,5.100000000000000089e-01,6.256779530616306539e-01,3.291556295626996143e-01,3.039999999999999925e-01,5.599999999999999423e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.760439978627000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.330017669553400839e-01,2.214020943346226844e-01,-2.446063562794359436e-01,2.280891157900540311e-01,6.223310268332974404e-01,3.301698112942999530e-01,5.000000000000000000e-01,5.619999999999999440e-01,5.606044878753406735e-01,3.655508771960531145e-01,4.080000000000000293e-01,5.959999999999999742e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.760439978830000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.446063562794359436e-01,2.280891157900540311e-01,-2.519818086027517667e-01,2.357840562321728839e-01,5.606044878753406735e-01,3.655508771960531145e-01,5.919999999999999707e-01,5.959999999999999742e-01,5.213733584960011935e-01,4.062648477892745746e-01,4.080000000000000293e-01,5.959999999999999742e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760439979033000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.519818086027517667e-01,2.357840562321728839e-01,-2.555858017383843550e-01,2.434800235989481865e-01,5.213733584960011935e-01,4.062648477892745746e-01,5.959999999999999742e-01,5.959999999999999742e-01,5.022031822426363812e-01,4.469842518462867620e-01,5.080000000000000071e-01,5.959999999999999742e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.760439984715000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-2.554216624555471493e-01,2.447114559557177771e-01,-3.345154230695175368e-01,3.287160785439905974e-01,5.030762635343236644e-01,4.534997669614697635e-01,5.000000000000000000e-01,5.959999999999999742e-01,8.236477090682151059e-02,8.979686695449239364e-01,4.279999999999999361e-01,5.959999999999999742e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.760439984918000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000056e-01,1.000000000000000000e+00,-3.345154230695175368e-01,3.287160785439905974e-01,-3.368631775674312823e-01,3.346999759314510103e-01,8.236477090682151059e-02,8.979686695449239364e-01,5.999999999999999778e-01,5.959999999999999742e-01,6.987671506685477762e-02,9.296295022828097165e-01,5.240000000000000213e-01,5.479999999999999316e-01,-2.000000000000000042e-02,2.000000000000000111e-01
1.760439985123000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,-3.368631775674312823e-01,3.346999759314510103e-01,-3.349948780619739774e-01,3.366978476364625439e-01,6.987671506685477762e-02,9.296295022828097165e-01,5.999999999999999778e-01,5.479999999999999316e-01,7.981447839375532816e-02,9.402002520447755307e-01,5.240000000000000213e-01,4.979999999999999982e-01,-2.000000000000000042e-02,0.000000000000000000e+00
1.760439985325000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,-3.349948780619739774e-01,3.366978476364625439e-01,-3.330475173223613750e-01,3.345312701866555716e-01,7.981447839375532816e-02,9.402002520447755307e-01,5.999999999999999778e-01,4.979999999999999982e-01,9.017278020020534635e-02,9.287368792944740159e-01,5.240000000000000213e-01,4.480000000000000648e-01,-2.000000000000000042e-02,0.000000000000000000e+00
1.760439985528000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000056e-01,2.000000000000000000e+00,-3.330475173223613750e-01,3.345312701866555716e-01,-3.349456769888882191e-01,3.283659298415030903e-01,9.017278020020534635e-02,9.287368792944740159e-01,5.000000000000000000e-01,4.460000000000000075e-01,8.007618622931787777e-02,8.961160309074238661e-01,4.239999999999999880e-01,3.960000000000000187e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
1.760439985732000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.349456769888882191e-01,3.283659298415030903e-01,-3.413129685792785639e-01,3.182724657788369993e-01,8.007618622931787777e-02,8.961160309074238661e-01,5.000000000000000000e-01,3.960000000000000187e-01,4.620761394000752476e-02,8.427114591472858462e-01,4.239999999999999880e-01,3.719999999999999418e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760439985937000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.413129685792785639e-01,3.182724657788369993e-01,-3.436621086755542454e-01,3.080667213633359602e-01,4.620761394000752476e-02,8.427114591472858462e-01,3.999999999999999667e-01,3.719999999999999418e-01,3.371218789598794119e-02,7.887128114462220729e-01,5.240000000000000213e-01,3.719999999999999418e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.760439986141000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.436621086755542454e-01,3.080667213633359602e-01,-3.380146216760228639e-01,2.978569499652035657e-01,3.371218789598794119e-02,7.887128114462220729e-01,3.999999999999999667e-01,3.719999999999999418e-01,6.375201236158040130e-02,7.346928569587490854e-01,6.239999999999998881e-01,3.719999999999999418e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.760439986344000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-3.376223774345372686e-01,2.974484505362154363e-01,-3.311899212068831200e-01,2.872355665986078277e-01,6.583841790139739747e-02,7.325314843186002678e-01,5.000000000000000000e-01,3.719999999999999418e-01,1.000536106016854249e-01,6.784950613682955156e-01,5.279999999999999138e-01,3.719999999999999418e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.760439986548000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.311899212068831200e-01,2.872355665986078277e-01,-3.252106844032180977e-01,2.770204715912788496e-01,1.000536106016854249e-01,6.784950613682955156e-01,5.040000000000000036e-01,3.719999999999999418e-01,1.318580616850100196e-01,6.244469396363960811e-01,6.279999999999998916e-01,3.719999999999999418e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.760439986751000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00,-3.252106844032180977e-01,2.770204715912788496e-01,-3.112284547316474526e-01,2.670776655999697047e-01,1.318580616850100196e-01,6.244469396363960811e-01,6.039999999999999813e-01,3.719999999999999418e-01,2.062316237678326059e-01,5.718395005289402810e-01,7.279999999999999805e-01,3.919999999999999596e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.760439986956000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000000e+00,-3.105030080705477591e-01,2.667312302387546130e-01,-2.957384867372783721e-01,2.601532642238412185e-01,2.100903826034692667e-01,5.700065091997599254e-01,6.039999999999999813e-01,3.940000000000000169e-01,2.886250705463915822e-01,5.352024562108002037e-01,6.319999999999998952e-01,4.440000000000000058e-01,2.000000000000000042e-02,-2.000000000000000111e-01
1.760439987159000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.957384867372783721e-01,2.601532642238412185e-01,-2.814294200733627460e-01,2.556892539633958683e-01,2.886250705463915822e-01,5.352024562108002037e-01,5.000000000000000000e-01,4.440000000000000058e-01,3.647371272693470390e-01,5.115833543036818476e-01,7.320000000000000950e-01,4.440000000000000058e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.760439987363000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.806909774467694629e-01,2.555106922339581144e-01,-2.618300174713217299e-01,2.510459100096087415e-01,3.686650135810134454e-01,5.106385832484556797e-01,5.999999999999999778e-01,4.440000000000000058e-01,4.689892687695652040e-01,4.870153968762367946e-01,7.360000000000000986e-01,4.440000000000000058e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760439987566000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-2.618300174713217299e-01,2.510459100096087415e-01,-2.467296691847249424e-01,2.465809821573247962e-01,4.689892687695652040e-01,4.870153968762367946e-01,5.000000000000000000e-01,4.440000000000000058e-01,5.493102702940162452e-01,4.633914399858455324e-01,6.359999999999998987e-01,4.440000000000000058e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.760439987771000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.467296691847249424e-01,2.465809821573247962e-01,-2.357431089393447754e-01,2.419375305365019657e-01,5.493102702940162452e-01,4.633914399858455324e-01,5.919999999999999707e-01,4.440000000000000058e-01,6.077494205354001533e-01,4.388229128915448474e-01,6.319999999999998952e-01,4.440000000000000058e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760439987975000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000000e+00,-2.357431089393447754e-01,2.419375305365019657e-01,-2.289657228617032747e-01,2.376923854665955183e-01,6.077494205354001533e-01,4.388229128915448474e-01,5.959999999999999742e-01,4.440000000000000058e-01,6.437993464803016819e-01,4.163618278655847882e-01,5.320000000000000284e-01,4.619999999999999662e-01,2.000000000000000042e-02,-2.000000000000000111e-01
1.760439988177000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000000e+00,-2.289657228617032747e-01,2.376923854665955183e-01,-2.301798541940472953e-01,2.365486557096810327e-01,6.437993464803016819e-01,4.163618278655847882e-01,6.959999999999999520e-01,4.619999999999999662e-01,6.373412010954930818e-01,4.103103476702700814e-01,4.319999999999999951e-01,5.120000000000000107e-01,2.000000000000000042e-02,-2.000000000000000111e-01
1.760439988381000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.301798541940472953e-01,2.365486557096810327e-01,-2.323900040512155152e-01,2.377191831820140988e-01,6.373412010954930818e-01,4.103103476702700814e-01,6.959999999999999520e-01,5.120000000000000107e-01,6.255850848339600256e-01,4.165036147196513605e-01,5.240000000000000213e-01,5.140000000000000124e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.760439988584000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.323900040512155152e-01,2.377191831820140988e-01,-2.263963972968422722e-01,2.388536782883907417e-01,6.255850848339600256e-01,4.165036147196513605e-01,5.959999999999999742e-01,5.140000000000000124e-01,6.574659718253070828e-01,4.225062343301098089e-01,6.279999999999998916e-01,5.140000000000000124e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.760439988786000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.263963972968422722e-01,2.388536782883907417e-01,-2.161700275616362243e-01,2.399875083269552289e-01,6.574659718253070828e-01,4.225062343301098089e-01,6.959999999999999520e-01,5.140000000000000124e-01,7.118615555232115089e-01,4.285053350632552216e-01,6.279999999999998916e-01,5.140000000000000124e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760439988989000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,-2.161700275616362243e-01,2.399875083269552289e-01,-2.055303315271937159e-01,2.408297702116095895e-01,7.118615555232115089e-01,4.285053350632552216e-01,5.919999999999999707e-01,5.140000000000000124e-01,7.684556833659909048e-01,4.329617471513735327e-01,6.279999999999998916e-01,4.939999999999999947e-01,-2.000000000000000042e-02,0.000000000000000000e+00
1.760439989193000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000056e-01,1.000000000000000000e+00,-2.055303315271937159e-01,2.408297702116095895e-01,-1.915279138444854201e-01,2.383184675511386963e-01,7.684556833659909048e-01,4.329617471513735327e-01,6.919999999999999485e-01,4.919999999999999929e-01,8.429366284867796377e-01,4.196744314875063830e-01,7.279999999999999805e-01,4.420000000000000040e-01,-2.000000000000000042e-02,2.000000000000000111e-01
1.760439989396000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.915279138444854201e-01,2.383184675511386963e-01,-1.732987004664714448e-01,2.328741985585773000e-01,8.429366284867796377e-01,4.196744314875063830e-01,5.919999999999999707e-01,4.420000000000000040e-01,9.399005294336625349e-01,3.908687754422079941e-01,7.279999999999999805e-01,4.299999999999999933e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760439989600000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-1.725693724574281496e-01,2.326506150326132227e-01,-1.622691992040971032e-01,2.271882098042265763e-01,9.437799337370843533e-01,3.896857938233504459e-01,4.919999999999999929e-01,4.299999999999999933e-01,9.985680893399090374e-01,3.607841788583416864e-01,5.000000000000000000e-01,4.440000000000000058e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.760439989804000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.622691992040971032e-01,2.271882098042265763e-01,-1.622735342075835585e-01,2.246044832426116744e-01,9.985680893399090374e-01,3.607841788583416864e-01,5.879999999999999671e-01,4.440000000000000058e-01,9.985450308107257644e-01,3.471136679503263323e-01,5.000000000000000000e-01,4.939999999999999947e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.760439990006000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.622735342075835585e-01,2.246044832426116744e-01,-1.663629950955805570e-01,2.241160886647793615e-01,9.985450308107257644e-01,3.471136679503263323e-01,6.879999999999999449e-01,4.939999999999999947e-01,9.767925792788269002e-01,3.445295696549172670e-01,4.000000000000000777e-01,4.939999999999999947e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.760439990210000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.663629950955805570e-01,2.241160886647793615e-01,-1.784594049871928156e-01,2.236468330888617961e-01,9.767925792788269002e-01,3.445295696549172670e-01,5.879999999999999671e-01,4.939999999999999947e-01,9.124499734723786615e-01,3.420467359199036994e-01,2.959999999999999853e-01,4.939999999999999947e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.760439990412000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.784594049871928156e-01,2.236468330888617961e-01,-1.947826511458009835e-01,2.231767449974863537e-01,9.124499734723786615e-01,3.420467359199036994e-01,4.879999999999999893e-01,4.939999999999999947e-01,8.256241960329735452e-01,3.395594973411976691e-01,2.959999999999999853e-01,4.939999999999999947e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760439990614000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.947826511458009835e-01,2.231767449974863537e-01,-2.073388889741674956e-01,2.227079452790105274e-01,8.256241960329735452e-01,3.395594973411976691e-01,4.879999999999999893e-01,4.939999999999999947e-01,7.588356969459175705e-01,3.370790755503202951e-01,3.960000000000000187e-01,4.939999999999999947e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.760439990818000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00,-2.076751994374213539e-01,2.226892315932300637e-01,-2.119103598402387045e-01,2.232923121073271400e-01,7.570468115030778433e-01,3.369800613398416522e-01,5.879999999999999671e-01,4.939999999999999947e-01,7.345193625519217395e-01,3.401709635308314827e-01,5.000000000000000000e-01,5.320000000000000284e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.760439991021000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-2.119103598402387045e-01,2.232923121073271400e-01,-2.119215002392875191e-01,2.277487450366368071e-01,7.345193625519217395e-01,3.401709635308314827e-01,5.000000000000000000e-01,5.320000000000000284e-01,7.344601051101727895e-01,3.637499737388191212e-01,5.000000000000000000e-01,5.819999999999999618e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.760439991224000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-2.119215002392875191e-01,2.277487450366368071e-01,-2.156962777885902405e-01,2.362897638511460563e-01,7.344601051101727895e-01,3.637499737388191212e-01,5.000000000000000000e-01,5.819999999999999618e-01,7.143815011245200353e-01,4.089405494769632887e-01,4.040000000000000258e-01,6.119999999999999885e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.760439991427000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000056e-01,2.000000000000000000e+00,-2.156962777885902405e-01,2.362897638511460563e-01,-2.274708787953585998e-01,2.452640858200292595e-01,7.143815011245200353e-01,4.089405494769632887e-01,4.000000000000000777e-01,6.119999999999999885e-01,6.517506447055393393e-01,4.564237344975093369e-01,2.999999999999999889e-01,6.099999999999999867e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
1.760439991631000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000056e-01,1.000000000000000000e+00,-2.274708787953585998e-01,2.452640858200292595e-01,-2.397086630910916782e-01,2.521952927307737902e-01,6.517506447055393393e-01,4.564237344975093369e-01,5.000000000000000000e-01,6.099999999999999867e-01,5.866560473878101867e-01,4.930967869353111155e-01,3.999999999999999667e-01,5.599999999999999423e-01,-2.000000000000000042e-02,2.000000000000000111e-01
1.760439991834000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000056e-01,1.000000000000000000e+00,-2.397086630910916782e-01,2.521952927307737902e-01,-2.439560748183482453e-01,2.551288461136178576e-01,5.866560473878101867e-01,4.930967869353111155e-01,5.040000000000000036e-01,5.599999999999999423e-01,5.640634318172965678e-01,5.086182334053855891e-01,5.000000000000000000e-01,5.100000000000000089e-01,-2.000000000000000042e-02,2.000000000000000111e-01
1.760439992038000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.439598426037150880e-01,2.551631289301986016e-01,-2.436572225843399164e-01,2.551257907169448003e-01,5.640433904057707837e-01,5.087996239693047817e-01,5.040000000000000036e-01,5.080000000000000071e-01,5.656530713598940663e-01,5.086020672854222324e-01,5.040000000000000036e-01,4.979999999999999982e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760439992242000000e+12,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.436572225843399164e-01,2.551257907169448003e-01,-2.433513291017321278e-01,2.549828102545000919e-01,5.656530713598940663e-01,5.086020672854222324e-01,5.040000000000000036e-01,4.979999999999999982e-01,5.672801643524886250e-01,5.078455569021169680e-01,5.040000000000000036e-01,4.979999999999999982e-01,0.000000000000000000e+00,0.000000000000000000e+00
